id,Brown dwarf,Constellation,Right ascension,Declination,App.mag.,Distance,Spectraltype,Mass,Radius,Discovery year
231,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
232,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
233,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
234,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
235,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
236,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
237,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
238,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
239,DENIS-P J020529.0−115925B,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,L8,,,1997
240,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
241,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
242,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
243,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
244,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
245,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
246,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
247,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
248,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
249,DENIS-P J020529.0−115925C,Cetus,2h 5m 29.401s,−11° 59′ 29.67″,,65,T0,,,1997
250,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
251,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
252,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
253,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
254,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
255,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
256,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
257,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
258,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
259,SDSS J020742.48+000056.2 [de],Cetus,2h 7m 42.84s,−0° 0′ 56.4″,,111,T4.5,47,0.97,n/a
260,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
261,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
262,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
263,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
264,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
265,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
266,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
267,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
268,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
269,2MASS J02103857-3015313,,2h 10m 38.57s,−30° 15′ 31.3″,,101,L0γ,15,1.53,n/a
270,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
271,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
272,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
273,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
274,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
275,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
276,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
277,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
278,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
279,2MASS J02340093-6442068,,2h 34m 0.93s,−64° 42′ 6.8″,,155,L0γ,20,1.62,n/a
280,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
281,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
282,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
283,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
284,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
285,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
286,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
287,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
288,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
289,2MASS J02411151-0326587 [de],Cetus,2h 41m 11.51s,−3° 26′ 58.7″,,152,L0γ,27,1.41,n/a
290,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
291,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
292,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
293,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
294,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
295,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
296,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
297,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
298,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
299,2MASS J02431371−2453298,Fornax,2h 43m 13.71s,−24° 53′ 29.8″,,35,T6,33,0.99,2002
300,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
301,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
302,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
303,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
304,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
305,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
306,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
307,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
308,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
309,LP 771-21,,2h 48m 41s,−16° 51′ 21.6″,,53,M8,78,1.08,n/a
310,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
311,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
312,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
313,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
314,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
315,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
316,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
317,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
318,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
319,2MASS J02511327+0047364,,2h 51m 13.27s,−0° 47′ 36.4″,,,M8,,,n/a
320,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
321,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
322,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
323,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
324,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
325,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
326,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
327,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
328,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
329,2MASS J02535980+3206373,,2h 53m 59.8s,32° 6′ 37.3″,,184,M7β,65,1.9,n/a
330,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
331,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
332,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
333,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
334,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
335,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
336,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
337,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
338,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
339,WISE J0254+0223,Cetus,2h 54m 9.45s,2° 23′ 59.1″,16.01,24,T8,65,1.9,n/a
340,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
341,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
342,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
343,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
344,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
345,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
346,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
347,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
348,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
349,DEN 0255-4700,Eridanus,2h 55m 3.57s,−47° 0′ 50.9″,22.92,16.2,L8,80,0.97,2006
350,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
351,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
352,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
353,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
354,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
355,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
356,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
357,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
358,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
359,2MASS J03185403-3421292 [de],Fornax,3h 18m 54.03s,−34° 21′ 29.2″,,45,L7,49,0.97,2008
360,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
361,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
362,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
363,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
364,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
365,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
366,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
367,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
368,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
369,2MASS J03205965+1854233,,3h 20m 59.65s,18° 54′ 23.3″,,47,M8,88,1.15,n/a
370,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
371,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
372,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
373,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
374,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
375,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
376,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
377,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
378,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
379,2MASS J03231002-4631237,,3h 23m 10.02s,−46° 31′ 23.7″,,192,L0γ,23,1.66,n/a
380,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
381,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
382,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
383,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
384,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
385,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
386,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
387,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
388,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
389,SDSS J032553.17+042540.1,,3h 25m 53.22s,4° 25′ 40.6″,,59,T5.5,45,0.95,n/a
390,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
391,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
392,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
393,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
394,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
395,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
396,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
397,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
398,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
399,2MASS J03264225-2102057 [de],Eridanus,3h 26m 42.25s,−21° 2′ 5.7″,,80,L5γ,18,1.3,2003
400,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
401,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
402,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
403,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
404,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
405,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
406,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
407,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
408,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
409,2MASS J03284265+2302051 [de],Taurus,3h 28m 42.65s,23° 2′ 5.1″,,98,L8,54,0.98,2000
410,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
411,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
412,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
413,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
414,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
415,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
416,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
417,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
418,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
419,2MASS J03341218-4953322,,3h 34m 12.18s,−49° 53′ 32.2″,,27.0,M9,73,1.04,n/a
420,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
421,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
422,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
423,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
424,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
425,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
426,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
427,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
428,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
429,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,73,1.43,n/a
430,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
431,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
432,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
433,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
434,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
435,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
436,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
437,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
438,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
439,2MASP J0345432+254023,,3h 45m 43.16s,25° 40′ 23.3″,,88,L0,74,1.05,1997
440,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
441,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
442,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
443,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
444,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
445,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
446,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
447,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
448,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
449,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,,380,M8,55,3.78,1995
450,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
451,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
452,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
453,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
454,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
455,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
456,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
457,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
458,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
459,2MASS J03510004-0052452,,3h 51m 0.04s,−0° 52′ 45.2″,,48,M8,102,1.27,n/a
460,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
461,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
462,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
463,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
464,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
465,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
466,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
467,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
468,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
469,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,20,1.32,2006
